userid,itemid,rating
631774,1242444,10
310053,160612,10
479807,168012,10
715192,2215805,10
183488,1957774,8
557497,763288,10
111231,123793,10
500378,291364,8
157574,2743152,2
158108,1831026,10
416663,2125959,8
832922,172027,10
542266,755371,10
556981,766630,10
932722,152836,10
91902,130259,8
310024,126335,8
269836,1076484,6
677029,305049,8
641469,862446,10
619030,126335,10
603518,132738,10
507795,450618,8
155673,2396750,10
38733,1976612,10
454101,131117,10
586438,1808106,10
722414,1645046,10
549227,2125959,10
955388,1492185,8
834920,174086,10
509541,134849,8
910806,145906,10
39305,1417294,10
706713,550322,10
927587,223146,10
246008,980230,10
487019,2266220,10
566690,1207456,10
431023,712527,10
854468,1717957,8
791841,951095,10
573454,1932569,6
347490,152836,8
984837,585830,10
115053,2941958,10
116204,1094009,10
396143,1356952,8
827189,1963564,10
212312,1422015,8
495264,2119766,6
197066,466603,10
485037,1292843,10
616237,1112955,8
777877,2758251,8
488411,2903209,10
262144,126335,10
457197,1968677,10
755836,125465,8
468958,2737889,10
313734,1484383,10
11744,182578,10
599265,480832,8
899713,1640699,8
62723,155381,10
219466,452942,8
529111,241759,10
156462,1516843,8
502589,1225471,10
670045,127865,10
119403,124204,10
999187,126335,10
850935,383302,8
577995,1165567,10
679028,1954806,10
562831,1538863,10
551478,124204,8
199056,553936,8
656393,1515339,10
275273,131533,10
49790,2074214,10
166007,1295171,8
757771,2379488,8
94955,125465,10
833761,2471570,4
83437,125564,10
770679,2254041,8
232514,963476,6
329918,160612,10
788280,2176597,10
330028,168592,6
387102,135750,10
560856,615644,8
885844,947192,8
683103,429191,10
965912,1021482,8
228451,1744232,10
33471,1626903,8
371482,152836,10
602305,1339601,8
939950,180843,10
508791,123373,8
139606,904766,6
584505,123793,10
345074,144051,8
718269,2309796,10
141030,263699,8
87903,2080447,10
51853,1378631,10
634844,706929,10
931702,124204,10
758436,2494898,8
273636,1448560,10
403041,276763,8
761534,598578,10
316713,2266600,8
250708,1725162,8
823491,993753,10
462553,2798436,10
56159,625308,10
315982,288472,10
950400,640617,10
178320,181737,8
266778,134015,10
60363,2463317,10
903286,1110928,2
458218,1366530,10
331041,427568,10
515840,126335,10
450332,2783742,10
297123,181453,8
784847,126335,10
35632,585830,10
923708,1982904,10
570459,877767,10
532414,704314,10
906829,1322682,10
790636,1050242,6
688422,2684666,6
736284,1523882,10
910163,2306959,4
427787,1110122,10
802191,1146287,10
688890,167112,10
970840,1420770,10
542747,724319,10
67234,795254,10
284664,1411562,6
113929,132738,10
183801,1345080,10
71793,550322,10
597758,792780,10
491897,2198677,10
818974,172027,8
316945,1505709,2
391954,1072638,8
99039,157448,8
386135,1527946,10
772124,2806944,8
240864,1962198,10
724488,123793,10
533155,1928796,8
518720,1038630,10
505824,765009,10
699549,1730006,10
390044,136110,10
628114,199231,8
252389,952643,10
257215,2592943,6
27653,1872036,10
2292,1229740,10
785824,2077141,8
100828,1754771,8
967833,128959,10
954853,127865,10
512409,971268,10
547148,132738,8
645518,2590191,10
823720,1110122,10
777212,1311397,10
925264,2941958,8
752918,1896772,10
362053,1792505,10
443359,1309537,10
853956,1939556,10
31802,1334351,10
974801,1630965,10
909804,1692935,8
633563,403038,8
334720,169179,10
665490,1247578,6
317351,2195049,2
41447,414009,10
87032,152510,8
903249,387449,10
48207,1729232,8
427142,1255726,8
88963,149739,10
840985,1731468,10
966161,1142945,10
267721,672419,10
765780,131117,10
304633,2912138,8
219921,1410653,10
40454,1082379,8
871986,2548121,8
635623,909677,10
291688,1255302,10
880783,360837,10
401968,1016759,10
523381,2678812,6
215958,123793,10
182108,259136,10
269712,2295738,8
629898,988239,10
204164,617766,8
760244,132738,10
166358,2130962,10
382696,874053,10
636321,1744232,8
705577,1084504,10
543440,1665666,10
134133,340686,10
281064,1608617,10
459332,127081,8
69387,126335,8
362951,421235,10
872054,397303,10
752629,2526611,8
790135,1693454,8
882722,1016759,8
10847,1805488,8
502881,1016759,8
768673,1834416,10
480072,1210197,10
963200,1445609,6
750650,947192,10
892964,833666,8
540712,174086,6
870791,337018,10
688542,585830,6
549089,139086,10
257847,2473413,10
884141,174086,10
319493,1510143,10
960670,1854157,8
314515,673731,10
504846,291089,10
592789,166006,6
311693,451969,10
723857,1018841,10
618240,174086,10
519836,1287535,10
89326,902200,10
44064,827986,10
949694,137585,10
965262,887695,10
14917,854404,8
512784,123373,10
985534,961819,10
174217,1054480,6
53377,1126889,8
820575,305049,10
537746,1356952,10
357140,1188713,10
792209,301960,10
946524,123373,2
319417,174086,10
296787,123793,10
456079,149655,8
283290,132738,8
107943,532135,8
153782,1279089,10
105342,1009845,6
930226,549751,10
730396,1090064,10
398369,862446,10
194956,987052,10
878520,716777,10
495911,1685480,10
577387,1425852,10
415211,934639,10
79374,182915,10
383853,963476,8
76598,1280715,8
678451,1274956,8
224075,247599,6
577488,746366,10
252690,744451,10
127328,418998,10
548789,1045604,8
551557,1057664,4
511944,2086931,6
216553,2463317,10
52382,866304,10
508834,1129399,10
979773,1516843,10
891055,241461,8
344928,233468,8
275289,191243,6
657570,1735083,6
331349,211146,8
40874,1274052,8
78026,806803,8
217870,963476,10
401141,1139708,6
609914,865225,10
979297,144714,10
815821,228702,10
111212,123373,8
449642,1750582,8
147491,1224461,10
886832,1000739,10
32925,2660249,10
46348,1840637,6
709024,124553,6
663204,157448,10
688175,132135,8
659028,1092231,10
888335,1166927,8
220400,168610,10
635697,532252,10
390300,1515004,10
768372,2098200,10
524536,1289088,8
451456,1674806,8
690177,1608617,8
820696,1584000,10
491484,1153545,8
793727,1686260,8
21208,1626903,10
649457,2239596,10
556081,144931,8
428087,136860,10
643721,132738,10
373206,1347799,10
257471,1348294,10
59419,322704,10
746451,1350479,10
679926,1769937,10
984889,730008,6
987653,1737699,8
61837,247125,10
921081,145906,10
117017,132738,10
191064,123373,10
68917,132135,10
217222,1262352,8
889950,858304,8
728872,2057975,10
452279,532252,10
230329,264165,10
655948,2051413,8
258777,874053,8
232905,144714,10
102808,126335,10
265676,644706,10
456262,1949394,10
45923,737598,10
784628,197170,10
920312,2444721,10
58821,131698,8
165598,1166222,8
690358,169179,10
397634,1939936,10
987751,152662,10
961194,1334728,10
61795,1334351,8
707372,2700492,10
238325,134015,10
990199,1420770,8
977932,2771965,10
420802,724319,10
801534,2768056,10
515589,181737,6
414270,1256956,10
251450,873547,10
668548,1488836,10
260686,2859490,6
985041,576000,10
140797,123793,8
349980,987743,10
894342,2536470,10
347940,1419083,10
41133,782079,10
433900,918064,10
123210,709832,10
22620,580060,10
478964,985087,10
648166,914136,8
589152,622041,10
346691,670966,8
263948,2752000,10
416932,933074,10
599396,2520466,10
111842,590893,8
749171,2075572,10
47127,167112,8
856698,1832150,10
748792,1618192,10
336203,131117,10
827239,158794,8
788733,1882156,10
702569,657626,10
74597,152836,8
448088,1625843,10
935177,1109803,8
121838,551782,10
577030,1038630,8
565371,1614043,6
880517,123373,6
323547,838983,4
305712,1687082,10
258026,1229740,8
945221,132738,10
843069,1729232,10
610838,148089,10
54438,168592,10
940114,311350,6
241419,1695279,10
7369,123793,8
372458,168592,10
219601,162634,4
123140,194369,10
887841,136860,10
411793,1834223,10
2524,690634,10
13442,145906,10
313912,1647922,10
709024,148089,8
809944,805353,10
231695,699225,10
313183,1057930,10
458546,1737699,8
769017,1108814,6
619805,1729232,10
243153,1342040,10
852318,125424,10
394372,555063,10
576202,2909739,10
15582,547674,10
516333,1869763,10
32570,1989763,10
406085,254493,10
510694,1844025,10
464339,1547051,10
581712,125465,8
855493,218606,10
894795,141300,10
893791,125424,10
887647,2388385,6
882408,176025,8
198588,2826127,6
873509,1982904,10
355009,977381,10
606414,1982904,10
840452,1448967,10
383020,930824,10
702161,1920477,8
15287,123373,4
605581,195076,8
113561,124204,8
841255,2741268,4
153545,1749401,10
434303,1108814,10
870735,1164757,10
997524,128959,10
132049,643385,10
613734,2700492,10
776529,131117,8
199513,527130,10
28571,2620667,10
848015,832622,10
174311,450618,10
691606,1241304,10
546445,977381,10
494788,652189,8
122211,126335,10
425980,337018,6
64722,1207360,10
229896,124553,10
253768,945880,10
112237,1944753,8
852512,152662,10
789060,193179,6
882295,466944,10
229718,2147316,10
154827,2753495,8
936695,635364,10
377514,132738,8
851135,2262637,8
780425,153475,8
566676,982621,8
362893,652189,10
390231,391525,10
975097,174086,10
666216,135750,10
413306,427952,10
777985,821100,8
96140,230856,10
614111,166006,10
540180,1912012,10
439209,149739,4
472391,1507056,10
662236,164593,10
272236,305868,10
223616,325470,10
694566,384731,10
221364,180843,10
644617,276763,8
297184,136110,10
181304,276763,10
739239,127865,10
605384,172027,10
945882,610093,8
473925,1773535,10
465557,136110,10
249148,2245994,10
9834,130259,8
222061,1330312,10
432040,1378631,8
77034,468020,8
347121,162634,8
787644,1134208,10
380122,2329479,10
984728,181737,10
571706,174086,8
504748,2155094,10
592213,124204,10
181477,1949394,8
935589,1478427,10
421902,815527,10
388830,640617,10
470834,1337205,8
520368,2846069,8
526458,613031,10
399524,1787191,8
741067,172914,10
27552,555308,10
977332,152662,8
560353,1010926,10
967703,152836,10
385787,936038,10
197016,155381,6
938784,1226293,8
777049,1523096,10
560816,128730,10
753076,582799,8
387104,152998,8
213097,183194,8
654165,1009546,10
37074,257262,8
330103,1368220,8
643193,126335,10
360753,733561,10
820745,730008,8
34746,1520680,10
663876,172027,10
688163,287475,10
564683,131117,8
815761,149459,10
753885,1615177,10
966677,1746190,8
42239,130727,10
53519,1719221,10
360573,191243,8
108202,127865,10
671563,1332388,10
904114,130727,10
310053,389631,10
998598,1424454,8
703973,1363651,4
909852,644706,10
670749,148690,8
187804,834814,10
371859,1238932,10
984948,588814,8
509263,194232,8
391410,2948324,10
861966,2673874,10
544249,174086,10
695356,1329072,10
73595,2829293,6
718016,187477,8
16061,315804,10
469472,184374,10
440619,1327434,4
723138,182578,10
602305,1361906,8
669099,1755587,10
270270,195124,10
248888,1108555,10
23982,2141839,10
953547,1725981,8
679926,2853437,10
52600,1980086,8
749711,425423,10
17065,1831026,8
855626,153475,10
72818,138431,10
613372,1744232,8
641543,1620318,8
940041,200393,6
47112,746366,10
472659,162634,10
467410,139086,10
296880,1436642,10
55391,2093266,8
380121,160612,8
415030,131698,10
354992,126335,10
42610,865585,10
84978,624407,10
37248,126335,10
772649,231133,10
521058,877767,8
67361,1696364,4
413753,858304,10
137741,197170,8
26999,670389,8
91733,174086,10
211514,145906,10
523045,2049728,8
818141,974504,8
835981,1783169,10
708703,180014,10
854346,1292843,8
175031,1164757,10
762996,1969604,10
940883,619157,10
150211,1427750,10
569658,126335,8
590840,1906757,10
199026,152662,10
935776,732995,10
15655,145906,10
915389,746029,10
345236,615009,8
61358,2829293,10
262156,990892,10
990673,2758095,10
179617,2418539,10
821402,168012,10
423081,1158313,10
808265,846616,10
520861,137585,10
29085,634755,8
441632,1573992,10
500134,2885734,10
24900,1064880,10
234119,127865,10
183162,716777,10
857470,2588782,8
510659,1615177,10
780334,2875297,6
841772,1225471,10
475155,2444721,10
614341,2792489,8
985495,366475,10
267875,757135,6
484463,153475,6
73222,1340234,10
12640,1236359,10
465732,616682,10
782048,130259,10
867015,1981289,8
531566,126335,10
203868,1225430,8
654018,152836,8
825675,2326124,10
26574,1308013,8
370496,234144,8
337568,2493982,10
470521,265806,10
36144,1454376,10
387708,730008,10
495600,979046,10
786293,1889597,10
487812,467091,10
153779,131117,6
596274,354610,8
276479,1325648,10
848187,297536,10
430368,2343054,10
106679,1957774,10
447946,1993236,8
944915,1001122,10
151924,1132735,10
73661,828847,8
811996,1630499,10
662698,386662,10
887244,1146287,8
566231,960463,10
250916,1767052,6
247472,137585,10
601088,654681,10
132915,876394,10
303430,423236,10
203976,2606386,10
958583,174086,6
694183,1205016,10
426264,2015956,10
979496,1458668,10
453130,2885924,4
697159,152836,8
429973,1404676,10
713178,1031440,8
83112,1858651,10
732687,146684,10
75955,1687082,6
557447,131533,10
964679,2036807,8
53461,1671970,8
972480,849468,8
778500,238402,10
386525,921642,8
188609,1450450,10
66677,416213,10
159810,1924247,10
37153,136110,10
880569,1695279,10
578128,714374,10
65834,873547,8
618934,920927,10
705326,125465,10
213539,1129399,10
194984,128730,8
178933,125424,8
315982,1710886,8
415211,265806,6
346325,149739,10
617987,914568,8
14118,233596,10
7543,141761,10
322334,1309537,10
236729,127865,10
996011,145906,8
128252,1303995,10
130682,1845636,10
343448,150752,10
594250,135750,10
564103,130727,8
912673,125424,10
556160,422368,10
326836,127865,10
700892,799238,8
450296,1962198,8
362199,140321,8
771439,1378631,10
106988,1671970,8
341946,1851598,8
29685,852204,10
689426,2822800,8
915282,2958657,10
678594,1101822,10
383516,1496861,10
230754,1726201,10
722094,197170,10
401867,719301,10
665404,2612706,6
152506,132738,8
491687,1064397,10
811342,153475,10
954638,1969604,8
244612,2850568,8
821034,2327027,8
535268,1219754,10
558737,152836,10
338975,1869056,10
163005,136110,6
511943,637670,10
327653,232899,10
631975,404345,10
384127,155381,10
377713,138431,10
495422,1795313,6
770523,2442752,10
17656,541999,10
418707,714374,10
843060,1367424,8
681957,1695279,10
504000,174086,10
715514,2647046,8
647498,153475,6
218048,503972,10
250306,1738544,10
378720,2334570,10
906531,721424,10
530468,2464025,8
972495,127495,8
139262,2693376,8
117786,1692935,10
581479,383730,8
600375,154823,10
649379,153475,10
272300,263699,10
266711,889239,8
513430,2553295,10
682669,1584094,10
592165,1146287,10
495062,1505709,10
458333,466311,10
130092,1773356,8
90666,995959,10
393676,2155094,10
848546,2636291,10
116261,1845636,8
968528,617013,10
266898,2310753,10
250268,136110,8
56688,1645046,8
273288,2499759,10
259910,1745076,6
19192,1928796,10
79610,795320,10
307588,1111873,10
145057,1328898,10
730786,716777,10
842534,1298171,10
145016,707767,8
375548,848848,8
902853,2098200,6
661150,126335,10
628714,1655531,8
109577,1000739,10
61643,716777,10
659410,786827,10
826999,1266176,10
355963,1213427,10
760923,376881,8
389492,1335648,10
440083,149913,10
141871,172914,10
920816,174086,8
556031,127865,8
13380,1780941,10
13115,1187659,8
19449,1429859,8
473312,123793,10
526454,1010926,10
691698,174086,8
319750,1530913,10
742630,931734,10
435519,134849,10
211772,128730,8
920946,357231,8
735346,2934055,10
869368,344877,6
502488,147440,8
243622,1069879,10
737214,1315960,10
769981,1033454,10
744111,2783742,10
975741,814116,8
829404,947584,8
881978,1859977,8
657422,1000739,10
6747,164593,6
296457,181737,8
662165,154652,10
799857,132738,10
840206,137585,10
729945,2780710,10
866000,1064397,10
670997,561215,10
587809,126335,8
685764,131117,8
568231,1829992,10
784244,172027,10
536068,655967,10
481146,131117,10
910642,1582487,10
322013,719301,10
350341,137585,6
450653,272388,8
19469,2633784,8
395371,1093026,10
749142,1861964,8
344000,134393,10
767991,858304,10
948739,889239,10
686849,912273,10
681467,178429,10
852045,376219,8
789794,716777,10
793310,1463604,6
468207,1388246,10
218140,142179,10
366069,2295738,10
578178,160612,10
784238,932152,10
772908,1487216,8
566967,406895,10
823523,1706964,10
468366,1697200,10
365013,2493982,10
756960,146684,10
173536,123793,10
110077,123793,10
668609,193179,10
58771,1595305,8
744003,126335,6
300134,144585,8
606646,612756,10
215092,1142945,10
319163,1618682,10
500817,232899,10
52382,127865,10
420466,164051,6
393114,125465,10
875262,184374,10
982337,147594,8
400548,148089,8
382484,686720,10
571772,2445656,10
302046,1808901,10
640000,1661761,10
721650,132738,8
886843,1648416,6
921023,1693454,10
989935,1211263,10
973946,160346,10
549689,2109871,10
13720,137585,10
362110,2205544,6
376450,528590,8
960286,1674806,10
764926,1258330,10
94215,132738,10
482032,1465348,10
719598,1390540,10
485834,2673874,10
331822,1366699,4
601182,1467760,10
329457,1175903,10
93491,719301,10
904808,1831026,10
762430,1197228,10
402094,846699,10
242052,616481,6
985423,1099530,6
228848,164593,8
492182,2586703,10
873579,1163553,10
369440,368421,10
541530,617766,10
565950,1210197,6
868583,1706067,6
878350,730008,6
937481,166633,8
789815,1718885,8
35583,961819,10
829313,138431,10
738221,1006741,10
612739,2005822,8
47869,124204,8
709567,757135,10
529444,164593,10
789670,1351623,10
460393,123793,10
141402,693185,10
271507,128730,8
95554,123793,10
722949,2829293,6
990040,126335,8
924574,136110,8
404345,1839031,10
735061,123793,10
847173,1819243,10
922587,166633,4
922626,2504698,6
825768,1688316,10
806767,145906,8
48364,148089,8
102829,1325648,10
180000,1565031,8
661083,155820,10
346002,192258,8
519745,1441700,8
577120,2453339,10
272579,2329479,10
942721,1549763,10
921868,132738,10
456355,220185,10
276419,269172,10
467375,128959,10
337549,145906,10
60574,276763,8
714382,192258,10
499439,2637067,10
994550,453349,10
793081,441162,8
647253,132738,10
667809,1029668,6
738268,862446,8
328624,2673488,8
377417,125465,8
870415,1147844,8
481979,125564,10
808771,1292843,10
